customerLat,customerLong,intensity
-23.231791916444664,-46.06990763577292,1
-23.23009940009024,-45.90094499999999,14
-23.229954502914183,-45.89422359824575,27
-23.22917289647413,-45.925893267413024,18
-23.226942512091888,-44.72617217705374,32
-23.2263927893372,-45.3173126889704,3
-23.225911871187957,-47.26603912401082,19
-23.2256361212416,-46.8352505773309,12
-23.221847481562573,-46.86292270289681,14
-23.221738357943583,-46.8463421029226,24
-23.221587583126546,-45.90665169219235,46
-23.221431461827063,-45.888163895493165,39
-23.22017151832604,-46.59456789751276,3
-23.21955226311385,-46.88331318927813,17
-23.21556855333337,-46.8459750798889,15
-23.215086943101173,-45.88965270330085,9
-23.214642313163168,-46.80396377210217,5
-23.214122950073904,-46.15782773220571,5
-23.21370730659085,-45.80156830474517,13
-23.213642809967485,-47.52204509959029,21
-23.212470018575537,-46.7944565151719,9
-23.211714582578274,-46.8753760355472,33
-23.207613663145278,-46.78639361266252,4
-23.207180112486483,-46.87693047864591,28
-23.20706431353269,-46.760735214610754,18
-23.20610112827433,-46.72411527099542,1
-23.20591698084141,-47.307845865803,4
-23.204900693029057,-45.950860445467086,23
-23.20378453167445,-49.6022041071263,3
-23.201781118789317,-45.89567007799064,50
-23.201181199001663,-45.88358210352587,15
-23.20101559511508,-50.79645969371527,3
-23.200603133077674,-49.38191047731838,17
-23.200076362705648,-49.76113894397601,5
-23.199958288100813,-45.90849172981701,32
-23.199327910749645,-45.88679387947946,23
-23.199116360441224,-46.78529346688349,8
-23.198860047870664,-47.29334560811024,12
-23.198308783341147,-51.91609985954405,3
-23.197379641887533,-51.82225932835955,2
-23.19649674632121,-45.86480432708181,16
-23.19624084353108,-52.49561006253367,1
-23.19571962447347,-47.30481555259966,3
-23.1954527149576,-46.885125855675454,23
-23.19523611721517,-46.81228474481012,7
-23.194155763010308,-47.26601382366275,13
-23.192759454717024,-46.87833704570238,37
-23.190709945322865,-45.78783293158863,20
-23.190243653067117,-47.291570633360266,11
-23.190172576172973,-46.891633311270105,27
-23.1886382132707,-46.87453437279828,36
-23.187084388467,-46.8516474016882,37
-23.18533180616245,-52.2042845918601,8
-23.184985205666504,-46.82569758226659,10
-23.18358219677997,-45.88682257562472,7
-23.182970624262925,-46.74415175933935,1
-23.18258370723467,-46.39602763154268,7
-23.18190866035245,-48.122611436925126,2
-23.18093790397594,-45.86936250721335,16
-23.179889672043977,-46.928510109318665,40
-23.17965058485729,-46.90576352862229,22
-23.179392166202167,-50.63492242974283,24
-23.178732139332883,-45.88971125520799,9
-23.178684008309883,-47.29319089454089,8
-23.17818323342369,-45.85784163765943,20
-23.177101169859764,-45.81776014738297,12
-23.17589664637174,-46.886594495206815,21
-23.175880576172972,-47.31592004954123,18
-23.174526666945575,-45.83933130391253,14
-23.17392411959137,-53.09507731317501,2
-23.171341746321207,-45.82053206411217,13
-23.17098515567461,-47.73847012348546,29
-23.164548810433395,-45.80487447890817,16
-23.15960926262757,-45.90885480860288,8
-23.15915219401001,-47.05820782584106,42
-23.15832304218365,-45.88866731334759,13
-23.15446932554733,-49.976786488459815,16
-23.15231078798525,-46.86832140856358,12
-23.152178935681707,-46.580130527179314,6
-23.151712385018914,-46.97128780668247,92
-23.1505830119393,-46.54642294477694,11
-23.15014233700503,-45.91113031734969,5
-23.149994552971798,-46.946297992498806,21
-23.1488096374739,-51.77128662061263,4
-23.148804478137823,-46.92948882832884,80
-23.148137084655747,-46.58367661296094,8
-23.147830686777,-50.52125010192194,4
-23.14492333670709,-46.539830386938746,6
-23.144126107823592,-47.18406987459923,2
-23.141554810215275,-47.23811647179686,13
-23.140907819477956,-46.555005087723465,11
-23.140499715937853,-45.71569614825914,2
-23.135056935295378,-49.04925970524827,3
-23.13303983152522,-46.568457780599005,9
-23.132700277025453,-52.31974206630135,2
-23.1317637171793,-46.5835637149576,15
-23.12851459612905,-47.2406058481293,53
-23.12745781267067,-47.24953698160618,1
-23.12432790309806,-45.71024262737953,8
-23.123801224965774,-50.37285801357385,13
-23.122708040812157,-48.92144118799351,6
-23.120273860118864,-46.56362790244673,22
-23.118713999999997,-46.537147034380986,11
-23.115438,-46.48591350000001,17
-23.11527383783278,-50.17926898432253,1
-23.1144961851232,-47.22977576894223,11
-23.112774381969185,-46.5488845105504,20
-23.11246447280425,-47.17232524434041,4
-23.112239657852275,-47.71121420729847,35
-23.11125490674591,-45.70176767124474,1
-23.11095082431186,-47.21624859616828,8
-23.110919769086465,-48.93772249570082,3
-23.110653666945577,-45.71729604454958,10
-23.11054898834324,-48.900872263113854,6
-23.11020303904729,-45.71358427739813,9
-23.10981252899768,-46.53698483819031,12
-23.108504610158622,-48.91828525842257,10
-23.108459384738463,-48.256121730784905,5
-23.106241494540207,-50.377957047095386,1
-23.105366606727763,-48.91147056680601,8
-23.105272201223368,-45.6969888388828,5
-23.102837416585626,-48.6162522883903,4
-23.10254502186099,-52.46962843509759,5
-23.102451439638717,-47.20594429294824,13
-23.10225337735851,-47.182096252041575,18
-23.10083372439267,-46.55334887039065,7
-23.10054999999994,-45.706009999999935,8
-23.09917029586244,-45.683007606295845,4
-23.098863635889412,-46.54789512763439,12
-23.098284219545235,-45.70330750943507,15
-23.096977141561467,-52.78281460798768,2
-23.096930888424048,-47.22158776519132,18
-23.09588633672341,-52.4523632136921,2
-23.095537793758137,-55.23559163402688,6
-23.09537257517733,-46.6002934902457,1
-23.09500364408646,-45.71081593229389,5
-23.09312904302037,-48.925506467943904,10
-23.092342721622696,-48.94030210644007,8
-23.09232014212125,-47.19741214338984,17
-23.091767399772465,-53.4892458751422,1
-23.09005394394585,-51.95406049397848,1
-23.089692080212355,-47.19608228864908,7
-23.089034640573622,-47.21441923786709,36
-23.088896999058843,-52.45257007158398,4
-23.088769333891143,-45.68971884485543,1
-23.0886618286752,-52.4607346572091,3
-23.088223057062084,-45.19152035235402,3
-23.087824894141608,-46.71345491227471,18
-23.087760940509984,-48.369335601835495,1
-23.08609461599848,-47.224962351552726,19
-23.08436032484458,-52.46241168262883,1
-23.08412527710581,-46.98121307089687,44
-23.0836437668634,-47.20306975013413,15
-23.08312656631425,-47.79185217539294,3
-23.08114344297706,-52.45984107381086,10
-23.080239131902417,-52.45013902696006,6
-23.079298297888524,-50.748657341159046,1
-23.07576328030228,-47.97498317677898,1
-23.07558796563428,-44.95788421241348,14
-23.0752316608744,-48.91600969727445,9
-23.075219942395627,-45.53880722074668,1
-23.07456668181661,-47.194874824182456,9
-23.074464474332117,-48.922589186010086,3
-23.07397705129355,-52.44313832837248,6
-23.073063041057956,-52.434486317128375,2
-23.070896172629727,-47.19852166042471,3
-23.07080355780767,-50.9130519888441,1
-23.0695428504722,-52.46855076635804,4
-23.0688054866298,-52.41784234492755,2
-23.068418877604,-47.23637230197927,10
-23.06645625010041,-47.21591274539021,10
-23.066072809991585,-45.57521077277231,2
-23.065897674516037,-54.20917735595354,8
-23.063410662849176,-47.16948905182437,5
-23.06207686756803,-47.02026431552282,1
-23.060541192225852,-51.03218870823536,4
-23.06013835456896,-49.73815319962144,2
-23.059624029607928,-50.22308182361154,11
-23.056141521954725,-45.5845475100686,7
-23.05588544094924,-46.35910657270963,21
-23.05291015306753,-47.03164833595455,1
-23.051775589507898,-43.55382380118115,17
-23.05035208242116,-49.62755542394423,7
-23.04960460076345,-45.55490019409283,12
-23.048035628679557,-46.99742100929329,5
-23.047083359540483,-45.516382361664576,4
-23.045485430713946,-47.37933912085125,5
-23.04286897088098,-45.57308319469088,7
-23.042523405216706,-47.13296873550117,6
-23.040032113250348,-50.07998674547623,9
-23.03999227723445,-45.58822500922257,2
-23.03975168054013,-46.91841758516057,3
-23.03861316010124,-51.81120701080037,5
-23.03844182155843,-45.54792581399428,5
-23.03779388918621,-45.58806906399412,16
-23.037596029379426,-49.163361189515406,18
-23.037515828309584,-47.8959437380287,4
-23.03701276533717,-47.00571221793136,16
-23.036951634709904,-45.56997640165054,26
-23.03693517147554,-46.98252638233038,10
-23.03691085933989,-49.704819968679786,12
-23.03631557663482,-45.59129358131366,15
-23.03582473318652,-47.8363026594829,17
-23.035339717467757,-46.97157885039535,35
-23.03416334412696,-45.61634504623628,7
-23.03401877566055,-45.77360059845524,4
-23.031085984715087,-44.17415365939973,1
-23.02953434000798,-45.5778979314444,6
-23.02898216385322,-45.53251103079421,5
-23.028817866450463,-46.98774817623808,8
-23.028580095435387,-45.55788415147515,13
-23.026044731317555,-43.46104142146108,67
-23.02428824942083,-45.54083048929199,13
-23.023803782167967,-45.62181935149263,8
-23.022733959878504,-45.55651892606318,12
-23.02208878722264,-46.84614507475785,19
-23.021344682864957,-47.528427787992975,5
-23.02081098459815,-52.92187055719282,1
-23.020653433603844,-44.53865723837596,8
-23.01947776599893,-46.85363048752829,19
-23.01935768597164,-44.332875953730266,2
-23.01849994946487,-43.48445971883477,2
-23.01778836599993,-46.52244499999995,2
-23.01639938574233,-45.57743387347865,9
-23.0160027253675,-45.582021391676,4
-23.015574147094497,-49.88405407660567,1
-23.01537892814005,-48.008989829757134,8
-23.01496402171552,-44.53016913262758,1
-23.01491589766684,-49.47322146026575,4
-23.014906457628143,-45.55074777537135,15
-23.01373315958797,-43.31153889592586,27
-23.01333894087947,-43.30183519386577,35
-23.0128323900912,-50.40753203807903,2
-23.01222114498565,-44.279430077609206,1
-23.0122137105142,-47.52203973160603,32
-23.01206559515735,-44.53981554333971,5
-23.011995761951475,-45.576958386736976,8
-23.011493907169147,-45.57518184598221,8
-23.01133469499096,-43.45025641534424,135
-23.010974393479284,-45.52314790374363,5
-23.01083014736553,-45.55103935263445,12
-23.010698995411467,-43.33245982226944,30
-23.01011064782791,-46.98368633960173,11
-23.00989075816664,-44.22269761165615,3
-23.00930591078779,-44.32046114144465,7
-23.00927096142304,-43.42940927644404,116
-23.008964328974923,-47.0273853407067,3
-23.00828704369726,-47.00919837209965,17
-23.00752004518449,-44.29461576144129,1
-23.00670912213648,-46.8123500085026,10
-23.006600036076744,-49.32093006791263,3
-23.006299894712367,-44.234065749303376,1
-23.006202412315265,-49.7830115023792,2
-23.005682375277445,-53.19648426558904,3
-23.005474434298936,-46.84112811740003,9
-23.005317583424937,-44.53795069744708,2
-23.00528368664443,-51.95388140795806,3
-23.004898680535568,-43.2962888304287,8
-23.0043086872296,-43.32450783783356,85
-23.00417696397416,-45.53103723525249,12
-23.004141035518547,-43.62969052498696,4
-23.00373619547281,-43.32184116956918,26
-23.00315838696713,-45.55407537022584,16
-23.002552028713648,-44.47788006815941,1
-23.00180593458236,-45.54978729572508,10
-23.00139114756435,-44.31233159218318,2
-23.00104857729283,-44.26446139573585,1
-22.99964280916834,-49.88283604584176,8
-22.999557216486807,-43.641098083126536,1
-22.99920563249489,-43.2722509879392,29
-22.998681861470207,-49.864820921244,1
-22.998063807295495,-44.30536607069136,8
-22.99658400000001,-47.0037645,12
-22.99650433203871,-43.62572524077582,7
-22.995677703232374,-46.857106243157794,7
-22.99399656731484,-43.23396766206948,39
-22.993820438600167,-46.81014454759541,19
-22.99280667740874,-43.44828652055829,43
-22.992434863297344,-51.19110802912555,3
-22.99207161805513,-49.87209383907644,4
-22.98945573088105,-49.87509247068391,10
-22.98902901652846,-44.23437112055439,11
-22.988874545477703,-46.84197558882967,5
-22.98886263729743,-43.3580821248571,11
-22.988173022765267,-43.30494658630055,6
-22.98752993345535,-47.11656504772553,39
-22.98722237101393,-47.151072819246686,40
-22.987106811270102,-43.22749700083673,25
-22.98683086984238,-43.19030363696695,21
-22.9865591766809,-46.98871848455929,22
-22.986374404786726,-44.29986729474528,4
-22.9860379483813,-43.19247513503371,28
-22.98571302087416,-44.30520464841254,1
-22.985703740328145,-43.19039850202768,4
-22.98536776591707,-44.30302379845107,2
-22.984848450458767,-43.20073414542106,24
-22.98474248211083,-43.19586486663974,38
-22.984241961423034,-43.19056825090884,19
-22.98386326005543,-43.21581052596791,35
-22.9835768104334,-43.22072313001338,26
-22.983092033963143,-46.99579127087601,19
-22.98235859449484,-43.20994879808413,8
-22.982083697711065,-46.54603041908749,9
-22.98193586539897,-43.22428066457964,22
-22.981301197363237,-44.30340164923547,1
-22.98123150764605,-43.20143111518263,21
-22.97993113988114,-46.54209659755325,12
-22.979653543164588,-43.66396836773623,7
-22.97938068457905,-43.3327651254376,51
-22.97891413015762,-43.19043519525077,32
-22.97823619758802,-43.2372780819727,56
-22.978162414103497,-43.693011958508826,14
-22.978119940676454,-49.869067789454,10
-22.977260214265105,-49.8573142076,4
-22.976619071841363,-47.01071509319301,13
-22.976259580068117,-49.86340401165677,5
-22.97590551067581,-43.18963171717928,21
-22.97552030068124,-43.48436102271125,15
-22.974517828715573,-44.44355450504452,6
-22.974296972243074,-43.28438727866576,8
-22.973939675543917,-43.190175781579946,17
-22.973898993768785,-44.29320714402816,1
-22.97376912655093,-43.70185289840737,9
-22.97370645045876,-47.176513156529566,10
-22.973260219372296,-43.64242747132143,11
-22.972956517889177,-43.39706327699233,103
-22.972721108883828,-47.10226423093559,20
-22.972496751601327,-43.18950774937962,21
-22.972316381075515,-42.93868700141586,2
-22.972046898695822,-49.87234234248948,12
-22.97180239967678,-43.18744649443143,27
-22.971647510075705,-46.53361841170685,7
-22.970773875382307,-46.54923643658029,11
-22.970507070229026,-49.90661768956661,1
-22.97002801748513,-49.87966459686076,12
-22.96996139107843,-43.03063701526344,5
-22.96974443607173,-42.9369057138687,8
-22.96955756564139,-43.691022,8
-22.96950632736876,-44.30339692787364,5
-22.96910382504681,-46.575468228453325,1
-22.96880673229988,-51.65009874487994,2
-22.968689563239053,-47.0735568816794,25
-22.968394910900845,-43.18999951289751,24
-22.968219049397007,-43.18823673772285,26
-22.968194951803664,-42.95946100698955,3
-22.96700369193254,-43.18314576657629,20
-22.966645149316204,-43.20283415612552,28
-22.96616144434192,-43.18753952677599,22
-22.96601266501233,-43.1783093037683,23
-22.96587724811021,-43.21897584321064,15
-22.96555273382772,-43.2162783326504,35
-22.965370753534568,-43.696040961423016,11
-22.965083999999997,-47.088724499999984,8
-22.96461688037396,-43.17706729349651,21
-22.96338484831568,-43.03302455048608,12
-22.963253612775464,-47.01219940781335,13
-22.96308886984238,-43.402024304605,48
-22.96262568971205,-46.97869548506475,15
-22.962511351924544,-43.17640771510184,30
-22.962507150351165,-46.79794228444784,9
-22.962079980841413,-43.1679761924808,24
-22.961935077883016,-43.00229226830752,2
-22.96098771080265,-49.89631300429918,4
-22.96070967499565,-43.213958465173945,32
-22.96042599570272,-45.55027479123935,38
-22.960371447400345,-42.025042964885486,28
-22.960179748807143,-44.28961167294798,3
-22.95950249166516,-43.054551923240766,19
-22.95903880735188,-42.98584334941111,16
-22.95900277684809,-43.19837474672523,21
-22.957985703849097,-43.60671709325408,8
-22.957756281983983,-43.19249263780366,18
-22.95773146505728,-45.45515668718501,12
-22.957687381721165,-43.605057974498,6
-22.95669060421837,-46.54087248750651,12
-22.95634609019567,-43.34674647224308,25
-22.955957734545084,-45.48972486275995,3
-22.95591358902925,-53.29000221034904,4
-22.955858522198028,-42.81280277589673,3
-22.95549,-43.20057987621901,22
-22.95530399999995,-43.58202649999996,12
-22.954859287264107,-43.18091709714924,56
-22.954400999999997,-42.7030965,2
-22.954083164763475,-46.53141327747673,1
-22.953931938475748,-46.54743392807689,1
-22.95379584124873,-43.18465490536092,45
-22.953677236001887,-43.334465638593095,19
-22.95282064788205,-47.02865383550558,37
-22.952398914894346,-42.98620812826969,1
-22.95209653153628,-43.39272295223751,1
-22.95154816431851,-49.87602496821305,5
-22.95124560421836,-43.3592714074384,9
-22.950922714957603,-43.18739520231989,29
-22.950843231750724,-42.96230078206926,6
-22.950289907294163,-47.182224818627695,22
-22.95001023221123,-47.30583884974829,38
-22.949217347820927,-43.35077284348652,15
-22.94918406150652,-44.323550804155055,4
-22.94914024395528,-43.1890677882164,49
-22.94890612123084,-43.59927651548514,12
-22.948336079923887,-43.3612598583012,1
-22.94787403161499,-46.55188741483248,12
-22.94775990806028,-45.49172108176731,3
-22.947654111027692,-43.33860615583707,49
-22.947077373511533,-45.40828743495752,6
-22.946777999999995,-45.49869899999999,2
-22.94671938995326,-46.53961817124474,9
-22.946686728177077,-46.9746763873937,28
-22.946235476802045,-43.25548301751381,32
-22.946206445520712,-47.13505192996653,20
-22.946012455450425,-46.52383551318598,12
-22.94590621510184,-46.548503978908165,3
-22.945175455450418,-43.18674295048741,35
-22.94509412337182,-46.99793671529901,39
-22.945064470526344,-45.46371952947366,4
-22.94491421371684,-43.34638345749923,16
-22.94478296491594,-43.57233194152656,10
-22.94463697446477,-46.5300500553696,8
-22.944019808500155,-43.06302670148316,36
-22.943910560140814,-43.254772993992525,41
-22.94385742701493,-45.4770251456873,10
-22.943830511384977,-47.11233196480047,65
-22.94343646543375,-43.683087610999046,5
-22.94287406269077,-45.39532271335324,1
-22.942719134058045,-45.42119605197068,2
-22.94269881650072,-52.69499413433616,1
-22.942196570221626,-46.547278923710046,8
-22.942045134994665,-43.192373725331656,15
-22.9413657444032,-49.340714088370845,1
-22.94107807180112,-42.95860177906883,2
-22.94071387679384,-42.88806509718821,2
-22.940072394224583,-42.88783827716344,9
-22.939452538175548,-43.04198995476519,11
-22.939034386606377,-43.56037003903831,10
-22.93862838995325,-43.36065293880199,46
-22.938586438802,-47.018750359282144,4
-22.938518021928537,-43.17619539800332,55
-22.93827739912851,-43.195598256997016,15
-22.93825452398184,-52.15652385610892,3
-22.93808022787862,-43.66123606823412,2
-22.93781597002137,-43.17619884430715,52
-22.936561541368828,-43.01197429001808,10
-22.936378144309987,-43.32533727849932,31
-22.9362091419113,-46.27513561550051,6
-22.935550840109503,-43.66020027560581,12
-22.934583000000003,-46.54834199999999,9
-22.933875887039065,-43.68870134055625,16
-22.93348721120668,-43.24563886482204,42
-22.933479697760923,-43.350149913122536,48
-22.933383999999933,-43.01855731699993,20
-22.933200411915568,-47.04106490766075,8
-22.93319577282492,-45.47821099432626,3
-22.93311463835192,-43.17537798542904,27
-22.933084232038716,-43.36663107132555,49
-22.932964791563265,-43.673679256592976,27
-22.932821929423746,-45.44848162439036,5
-22.93276755785112,-43.17834623036526,45
-22.932760211495157,-43.19785123743439,31
-22.93264121120669,-43.23915878100303,42
-22.93221846205146,-47.096790459495125,61
-22.931508341392973,-43.18179399042069,43
-22.931426544866625,-53.13375928731349,13
-22.93125598447676,-43.17881321481337,47
-22.931171622540223,-43.11725640397596,4
-22.931095563908823,-47.05470585586861,26
-22.931015899566177,-42.6104267656544,6
-22.930927083992938,-43.3849856514328,29
-22.930835789732065,-45.45541469052191,9
-22.93025571349211,-42.420067269842335,2
-22.92991227115403,-47.07189552530681,18
-22.929835186822583,-43.90887910153451,12
-22.9294881423121,-47.56826980444118,3
-22.92931946221692,-43.23596118471042,64
-22.929128181028045,-43.0144161973205,20
-22.92841942957608,-47.03706900304376,27
-22.92801128978522,-43.64204907457884,22
-22.92744345406544,-43.5653325992267,6
-22.927194377459763,-43.68254521510183,6
-22.92711498029316,-43.17362973258698,33
-22.926904742714527,-47.067241683593984,56
-22.926778771561526,-45.46281253438472,8
-22.926682192597426,-42.8525491691742,7
-22.926095999360705,-42.86495655363955,5
-22.92600310699993,-46.53286499999996,9
-22.925875086241643,-43.36913589677584,22
-22.925732829755905,-43.22234726520112,41
-22.92531913366395,-43.25369631041029,72
-22.92505850706913,-43.230232813203365,42
-22.924709159377265,-43.62735147659086,18
-22.9245255,-42.86348099999999,4
-22.924379630301843,-43.17873631571349,4
-22.923980497085807,-43.22589028129148,71
-22.923882117488567,-47.04015110865824,8
-22.92373230073036,-45.44167505845967,3
-22.923409610046747,-43.20650332223439,14
-22.923126168734587,-43.26075217874656,28
-22.92219383988727,-43.94349730364039,7
-22.92173310574757,-43.25868934445138,72
-22.92142919454418,-45.46479177296298,3
-22.92086016847478,-43.38858678005074,9
-22.92080861944341,-43.09368761944342,31
-22.92048954687608,-43.208592127894754,10
-22.920193173466444,-43.54930227407812,19
-22.92013400805008,-43.36031889592586,15
-22.920117405632816,-45.445038284350105,7
-22.920104850395337,-43.22138202997862,41
-22.91967856350281,-45.3648975854866,1
-22.919623722170964,-43.37064603497029,22
-22.91943783158779,-43.61948314746567,10
-22.919396236644825,-43.38705153355255,25
-22.918827604766623,-47.09396924257028,14
-22.918809812943557,-43.26535370468581,46
-22.918600080765664,-42.03848119319952,19
-22.918401715611136,-42.81174804781017,14
-22.91832805816816,-47.06784794206877,14
-22.918002391886496,-43.69865668275726,6
-22.917907090195676,-43.68079488842404,7
-22.917053295025724,-47.061757854838746,26
-22.917041999999995,-43.18825317816965,13
-22.91676319900166,-43.61546420370485,5
-22.916702672883986,-43.57893967565988,13
-22.916123580282772,-42.93812293488802,2
-22.91609268687132,-43.61169520062432,16
-22.915539999999964,-43.54233999999997,16
-22.915371368504037,-43.242996214902085,52
-22.91526989009748,-43.263056744387946,6
-22.915173042853034,-42.8212120511168,7
-22.915126647964037,-43.40987975082128,41
-22.915061705811,-43.55265523076929,23
-22.91460252899768,-46.53513511809683,1
-22.91426878466163,-45.42914593227478,5
-22.913875797003225,-45.364197560394366,3
-22.913757387731557,-47.045573963500495,22
-22.913586680824032,-43.65451666403138,5
-22.91348966472202,-51.80064773522458,2
-22.913297402446734,-43.20920670635925,50
-22.912879499999992,-43.68167100000001,2
-22.91266714181438,-43.08264371885273,3
-22.912294047856623,-43.38219807642905,21
-22.91164391140948,-43.67900649132533,10
-22.91164122453689,-43.18354724508045,23
-22.911270381614717,-43.10515133611283,117
-22.91123520843672,-47.05819755314793,10
-22.91119567907111,-42.47940224673698,17
-22.91101741687345,-47.09614127601136,9
-22.911013157568192,-47.20840257684189,9
-22.91064096725142,-43.17650983181368,38
-22.91048789550255,-43.20189495797273,19
-22.910307139332875,-47.08435468122806,7
-22.91020501748514,-47.0569966187893,3
-22.910199442091727,-43.54481415231861,4
-22.9099533208494,-47.08185090507247,29
-22.90970975575626,-43.17132226977895,13
-22.90950109305715,-42.79833382248586,6
-22.909403191706595,-42.82352014957612,6
-22.90890354397097,-43.06335936314921,8
-22.9088486121434,-43.23332673939564,3
-22.908714883432378,-43.193807831813686,46
-22.90868371357261,-48.44025495045875,7
-22.908639793496512,-43.17401201249347,21
-22.908570683778134,-42.79469441590441,3
-22.908527612816695,-43.22049454010619,15
-22.908292093622787,-47.09417761615002,26
-22.908229999999943,-43.62599280599994,13
-22.90805540699587,-43.365076570333606,18
-22.90790027338563,-43.53538218829719,5
-22.90774829507456,-46.55604212556484,18
-22.90733509351059,-42.82510433851007,6
-22.907317211495144,-47.11830328850486,22
-22.907300762421368,-43.18372964446876,2
-22.907234055760885,-42.93378233993956,5
-22.907125456287147,-43.29187014002536,50
-22.90682845367693,-47.0122315834516,1
-22.906800000000004,-43.176623145421054,35
-22.906489452680457,-43.60277467929481,8
-22.906463489324185,-43.17565536663972,9
-22.90624766887881,-43.27548982015692,10
-22.906162445467107,-43.56901475728546,15
-22.90611139075539,-42.97739334243523,2
-22.90609890672881,-50.72797852770027,1
-22.905911692480792,-43.18657247155059,1
-22.90581654870452,-43.106988856771984,115
-22.90580877517465,-43.19400895420968,7
-22.90564695253624,-43.17888623036526,8
-22.905552142939563,-47.04944755176294,28
-22.905484999999945,-44.31928415699997,2
-22.90545140437997,-43.20561545490215,16
-22.904996178866543,-43.54317001176807,18
-22.90495599500834,-42.97751321579431,4
-22.90481260283338,-43.17623582445608,15
-22.90473760883384,-42.47313043760234,6
-22.904585350539566,-43.27965950805009,9
-22.904483963321677,-43.87221941677409,4
-22.904356478404523,-47.1755015158131,29
-22.904267576225827,-42.98672219441791,9
-22.90390262836861,-43.17983082209015,2
-22.90347156010148,-43.09538136456224,21
-22.903440789341573,-43.25796388245143,34
-22.903434628368608,-47.05276681724273,25
-22.90321267809593,-46.38232959310745,2
-22.90272537829649,-43.59206905329216,8
-22.90247241249798,-43.17405884636481,7
-22.902462523457743,-43.179902628224376,6
-22.90216947322403,-43.18431801722535,3
-22.90210949070916,-43.18080246058632,14
-22.90180015041273,-43.61728064599797,7
-22.901665372340847,-42.795023744018,6
-22.90160079739165,-43.54808307799064,11
-22.901359568959617,-43.1241522171793,69
-22.901286792948245,-43.24464852790116,6
-22.90124134639356,-47.05512845102415,28
-22.90109527728077,-43.18255872869183,6
-22.901004172835204,-43.037358284719815,5
-22.90081444463038,-46.99864279239999,5
-22.90074353020161,-43.861172333584406,4
-22.900589999999998,-42.472008,9
-22.900568658895956,-48.43018179938691,4
-22.900561910352597,-47.065812260199664,16
-22.90044650346245,-43.261772338190326,3
-22.900055909515867,-43.5630434682037,15
-22.899782764383268,-43.22853469954991,11
-22.899753502914194,-43.17764601165675,15
-22.899708903318157,-51.88900576018106,2
-22.899652460060015,-43.30488145315579,18
-22.899295443931194,-42.04634624285419,17
-22.8988863702464,-43.26086056647812,4
-22.898688716890845,-43.21711791782575,18
-22.898536428530225,-47.063125168330544,16
-22.89844010101571,-43.28117498222639,12
-22.89838745195309,-43.61308366857508,24
-22.89834913791924,-43.28603771175494,35
-22.898275102977617,-43.57991583166944,13
-22.898246389561866,-43.58672866214904,13
-22.89809240895431,-47.1053676157896,9
-22.897963477927224,-43.178970829447735,20
-22.897098494287192,-43.18844514265111,5
-22.89702020676329,-43.30023388550985,13
-22.896894640102605,-45.37008114909734,3
-22.89681893672453,-43.28130819579902,23
-22.896755634456788,-43.09981143435861,59
-22.896711706478506,-51.8908414339614,2
-22.89645795213912,-43.03893969749144,21
-22.896455315859814,-48.495664116116565,1
-22.8961084117468,-43.18164216911137,15
-22.89603520399333,-43.32157651027179,11
-22.895876357204664,-47.0791850342778,62
-22.895820973916518,-43.322793102285125,16
-22.89563349999997,-42.93976105099995,5
-22.895475275059077,-43.24323972049752,8
-22.89533081542506,-43.25025491090084,3
-22.894664936797067,-48.45187419469744,6
-22.89428279372572,-43.12073703239408,34
-22.894244007858305,-47.23358323658409,22
-22.894212446852077,-43.71546807493222,19
-22.89414057340301,-43.56270255675458,5
-22.894108855119363,-42.465506391541936,1
-22.893786522549128,-45.38053653505862,2
-22.89344332944775,-43.22413070370488,19
-22.893356871487164,-43.1125766611172,1
-22.893320409660102,-47.11943414501704,8
-22.892972503771126,-43.054212114815925,22
-22.89211739578164,-43.47562901249349,5
-22.891851750394064,-43.006206836798846,10
-22.89149811512646,-47.14575284988991,19
-22.891478935169616,-43.44853638743293,9
-22.89141262003006,-43.22976145989381,8
-22.89082860434644,-45.30332001483277,5
-22.89082402420255,-46.9816531677612,9
-22.890494208440284,-48.44482949727183,5
-22.89002472433818,-43.23590644033692,3
-22.889980452763453,-43.487711302932944,7
-22.88989083374691,-43.56737370384911,4
-22.889641421316863,-47.05668446918465,23
-22.88944883819032,-43.28518885053956,4
-22.88929691756595,-47.02178184540367,36
-22.888943895089135,-43.28086938426911,31
-22.88888864399442,-45.36419384790422,1
-22.8888355500895,-43.41525290645745,11
-22.888788747706183,-43.39092736733221,6
-22.888585037191984,-48.44275075867046,8
-22.88857483236194,-47.04416083236194,16
-22.888546173778685,-43.53316741287888,10
-22.88829396664173,-42.04304081910829,4
-22.88815387097058,-43.52880192338602,5
-22.88801518789316,-43.42435917762139,12
-22.887998108806,-43.27113442743371,16
-22.887712121011017,-43.58654172924009,11
-22.88770495993564,-49.23640149393402,3
-22.887529039110216,-43.2593690226858,1
-22.88751949296353,-43.63657097279583,7
-22.887514996879027,-47.19573904628551,26
-22.88747654844472,-43.41290058505978,8
-22.887125614714957,-43.59933516863879,17
-22.887035413266773,-43.46466267095627,8
-22.887010089099142,-43.437039538432735,7
-22.886944522072778,-43.30459252553521,13
-22.88688293782105,-43.365750051474464,57
-22.886847115730887,-43.29711736635127,8
-22.88668518872989,-43.22727864876793,4
-22.886512003027494,-45.37114210829609,1
